CUSEC,vivienda turistica,plazas,plazas por vivienda turistica,Porcentaje vivienda turistica,PERIODO,PROV,MUN_LITERAL
0801908032,0,0,0.0,0.0,2025M11,8,Barcelona
0801908031,0,0,0.0,0.0,2025M11,8,Barcelona
0801908105,0,0,0.0,0.0,2025M11,8,Barcelona
0801908110,0,0,0.0,0.0,2025M11,8,Barcelona
0801908112,0,0,0.0,0.0,2025M11,8,Barcelona
0801908025,0,0,0.0,0.0,2025M11,8,Barcelona
0801908024,0,0,0.0,0.0,2025M11,8,Barcelona
0801909002,1,4,4.0,0.12180268,2025M11,8,Barcelona
0801908023,8,36,4.5,1.2139605,2025M11,8,Barcelona
0801908014,1,4,4.0,0.16891892,2025M11,8,Barcelona
0801908020,0,0,0.0,0.0,2025M11,8,Barcelona
0801908019,4,12,3.0,0.48602673,2025M11,8,Barcelona
0801909006,0,0,0.0,0.0,2025M11,8,Barcelona
0801908115,1,4,4.0,0.15313935,2025M11,8,Barcelona
0801908015,1,4,4.0,0.14577259,2025M11,8,Barcelona
0801909010,0,0,0.0,0.0,2025M11,8,Barcelona
0801908011,0,0,0.0,0.0,2025M11,8,Barcelona
0801909016,0,0,0.0,0.0,2025M11,8,Barcelona
0801909020,0,0,0.0,0.0,2025M11,8,Barcelona
0801908005,0,0,0.0,0.0,2025M11,8,Barcelona
0801908003,0,0,0.0,0.0,2025M11,8,Barcelona
0801909028,0,0,0.0,0.0,2025M11,8,Barcelona
0801907123,1,4,4.0,0.14064698,2025M11,8,Barcelona
0801909030,0,0,0.0,0.0,2025M11,8,Barcelona
0801907122,0,0,0.0,0.0,2025M11,8,Barcelona
0801907120,0,0,0.0,0.0,2025M11,8,Barcelona
0801909040,0,0,0.0,0.0,2025M11,8,Barcelona
0801909033,0,0,0.0,0.0,2025M11,8,Barcelona
0801909035,1,4,4.0,0.13850416,2025M11,8,Barcelona
0801909018,0,0,0.0,0.0,2025M11,8,Barcelona
0801907116,0,0,0.0,0.0,2025M11,8,Barcelona
0801907115,0,0,0.0,0.0,2025M11,8,Barcelona
0801907114,0,0,0.0,0.0,2025M11,8,Barcelona
0801907112,0,0,0.0,0.0,2025M11,8,Barcelona
0801908103,0,0,0.0,0.0,2025M11,8,Barcelona
0801909043,0,0,0.0,0.0,2025M11,8,Barcelona
0801909059,0,0,0.0,0.0,2025M11,8,Barcelona
0801909046,1,4,4.0,0.15015015,2025M11,8,Barcelona
0801909038,2,11,5.5,0.2663116,2025M11,8,Barcelona
0801907106,0,0,0.0,0.0,2025M11,8,Barcelona
0801909052,0,0,0.0,0.0,2025M11,8,Barcelona
0801907102,0,0,0.0,0.0,2025M11,8,Barcelona
0801909055,0,0,0.0,0.0,2025M11,8,Barcelona
0801909056,0,0,0.0,0.0,2025M11,8,Barcelona
0801907098,1,4,4.0,0.08012821,2025M11,8,Barcelona
0801907097,0,0,0.0,0.0,2025M11,8,Barcelona
0801909074,6,24,4.0,0.7202881,2025M11,8,Barcelona
0801907091,0,0,0.0,0.0,2025M11,8,Barcelona
0801909075,0,0,0.0,0.0,2025M11,8,Barcelona
0801907090,0,0,0.0,0.0,2025M11,8,Barcelona
0801909062,3,12,4.0,0.44444445,2025M11,8,Barcelona
0801907086,0,0,0.0,0.0,2025M11,8,Barcelona
0801907077,0,0,0.0,0.0,2025M11,8,Barcelona
0801907084,2,8,4.0,0.31007752,2025M11,8,Barcelona
0801907083,0,0,0.0,0.0,2025M11,8,Barcelona
0801907082,0,0,0.0,0.0,2025M11,8,Barcelona
0801909085,0,0,0.0,0.0,2025M11,8,Barcelona
0801909082,4,16,4.0,0.42417815,2025M11,8,Barcelona
0801907076,3,12,4.0,0.4622496,2025M11,8,Barcelona
0801907074,0,0,0.0,0.0,2025M11,8,Barcelona
0801909091,4,17,4.25,0.49321824,2025M11,8,Barcelona
0801907070,0,0,0.0,0.0,2025M11,8,Barcelona
0801907060,5,21,4.2,0.52687037,2025M11,8,Barcelona
0801909156,0,0,0.0,0.0,2025M11,8,Barcelona
0801907066,3,12,4.0,0.38022813,2025M11,8,Barcelona
0801907064,6,24,4.0,0.7863696,2025M11,8,Barcelona
0801907062,1,4,4.0,0.16366611,2025M11,8,Barcelona
0801910010,28,112,4.0,2.9136317,2025M11,8,Barcelona
0801907058,0,0,0.0,0.0,2025M11,8,Barcelona
0801907056,0,0,0.0,0.0,2025M11,8,Barcelona
0801910015,10,40,4.0,1.0224949,2025M11,8,Barcelona
0801910016,7,28,4.0,1.1532125,2025M11,8,Barcelona
0801907054,2,8,4.0,0.25974026,2025M11,8,Barcelona
0801907052,0,0,0.0,0.0,2025M11,8,Barcelona
0801907051,2,10,5.0,0.2366864,2025M11,8,Barcelona
0801907050,0,0,0.0,0.0,2025M11,8,Barcelona
0801907048,0,0,0.0,0.0,2025M11,8,Barcelona
0801910032,0,0,0.0,0.0,2025M11,8,Barcelona
0801907046,0,0,0.0,0.0,2025M11,8,Barcelona
0801907039,17,72,4.2352943,2.1879022,2025M11,8,Barcelona
0801907042,6,24,4.0,0.7653061,2025M11,8,Barcelona
0801907038,1,4,4.0,0.1615509,2025M11,8,Barcelona
0801907036,1,4,4.0,0.147929,2025M11,8,Barcelona
0801910038,2,9,4.5,0.2522068,2025M11,8,Barcelona
0801907034,2,8,4.0,0.23282887,2025M11,8,Barcelona
0801907030,1,4,4.0,0.1438849,2025M11,8,Barcelona
0801907016,2,8,4.0,0.34965035,2025M11,8,Barcelona
0801910044,4,16,4.0,0.5006258,2025M11,8,Barcelona
0801907029,0,0,0.0,0.0,2025M11,8,Barcelona
0801910049,3,13,4.3333335,0.5025126,2025M11,8,Barcelona
0801910065,5,23,4.6,0.6188119,2025M11,8,Barcelona
0801910039,4,14,3.5,0.44395116,2025M11,8,Barcelona
0801907022,0,0,0.0,0.0,2025M11,8,Barcelona
0801907040,6,37,6.1666665,0.7444169,2025M11,8,Barcelona
0801907020,4,14,3.5,0.5006258,2025M11,8,Barcelona
0801907019,1,4,4.0,0.13755158,2025M11,8,Barcelona
0801910064,8,30,3.75,0.87241006,2025M11,8,Barcelona
0801907018,0,0,0.0,0.0,2025M11,8,Barcelona
0801907007,2,7,3.5,0.31152648,2025M11,8,Barcelona
0801907006,2,8,4.0,0.43290043,2025M11,8,Barcelona
0801907014,0,0,0.0,0.0,2025M11,8,Barcelona
0801907012,4,16,4.0,0.5102041,2025M11,8,Barcelona
0801907011,3,8,2.6666667,0.4680187,2025M11,8,Barcelona
0801907010,9,36,4.0,1.399689,2025M11,8,Barcelona
0801907008,1,4,4.0,0.16556291,2025M11,8,Barcelona
0801907004,5,22,4.4,0.64102566,2025M11,8,Barcelona
0801910076,3,22,7.3333335,0.23659305,2025M11,8,Barcelona
0801907003,1,4,4.0,0.15873016,2025M11,8,Barcelona
0801907002,8,30,3.75,1.2578616,2025M11,8,Barcelona
0801910086,3,14,4.6666665,0.35545024,2025M11,8,Barcelona
0801906086,4,15,3.75,0.8064516,2025M11,8,Barcelona
0801910092,3,17,5.6666665,0.30737704,2025M11,8,Barcelona
0801910087,1,4,4.0,0.102774926,2025M11,8,Barcelona
0801906082,2,10,5.0,0.22988506,2025M11,8,Barcelona
0801906078,13,51,3.9230769,1.7173052,2025M11,8,Barcelona
0801910095,4,13,3.25,0.6756757,2025M11,8,Barcelona
0801910096,2,8,4.0,0.28653294,2025M11,8,Barcelona
0801906076,6,24,4.0,0.97879285,2025M11,8,Barcelona
0801906075,2,8,4.0,0.41493776,2025M11,8,Barcelona
0801906074,1,4,4.0,0.18796992,2025M11,8,Barcelona
0801906072,23,93,4.0434785,2.5842698,2025M11,8,Barcelona
0801910104,1,4,4.0,0.1577287,2025M11,8,Barcelona
0801906070,14,54,3.857143,1.3409961,2025M11,8,Barcelona
0801906066,3,12,4.0,0.5226481,2025M11,8,Barcelona
0801906039,10,38,3.8,0.9469697,2025M11,8,Barcelona
0801906064,7,28,4.0,0.68829894,2025M11,8,Barcelona
0801906062,5,20,4.0,0.7153076,2025M11,8,Barcelona
0801906058,22,143,6.5,1.9113814,2025M11,8,Barcelona
0801906056,30,104,3.4666667,2.8901734,2025M11,8,Barcelona
0801906054,22,98,4.4545455,2.1589794,2025M11,8,Barcelona
0801906060,22,114,5.181818,2.0128088,2025M11,8,Barcelona
0801906051,9,36,4.0,1.1857708,2025M11,8,Barcelona
0801906055,10,42,4.2,1.2658228,2025M11,8,Barcelona
0801910125,0,0,0.0,0.0,2025M11,8,Barcelona
0801910141,0,0,0.0,0.0,2025M11,8,Barcelona
0801906048,42,168,4.0,4.6460176,2025M11,8,Barcelona
0801906047,39,145,3.7179487,4.3624163,2025M11,8,Barcelona
0801906046,20,74,3.7,2.8818443,2025M11,8,Barcelona
0801910107,0,0,0.0,0.0,2025M11,8,Barcelona
0801910236,4,11,2.75,0.39408866,2025M11,8,Barcelona
0801906068,12,57,4.75,1.2513034,2025M11,8,Barcelona
0801906043,17,70,4.117647,2.2049286,2025M11,8,Barcelona
0801910128,0,0,0.0,0.0,2025M11,8,Barcelona
0801910140,1,1,1.0,0.14084508,2025M11,8,Barcelona
0801906042,21,84,4.0,1.9319227,2025M11,8,Barcelona
0801906073,12,49,4.0833335,1.5584415,2025M11,8,Barcelona
0801906040,8,36,4.5,0.8859358,2025M11,8,Barcelona
0801906037,3,12,4.0,0.5514706,2025M11,8,Barcelona
0801906038,6,23,3.8333333,0.6944444,2025M11,8,Barcelona
0801906032,6,24,4.0,0.90909094,2025M11,8,Barcelona
0801910138,1,4,4.0,0.14005603,2025M11,8,Barcelona
0801906035,6,24,4.0,1.1070111,2025M11,8,Barcelona
0801906034,5,20,4.0,0.74183977,2025M11,8,Barcelona
0801906023,1,5,5.0,0.17761989,2025M11,8,Barcelona
0801906026,2,8,4.0,0.36832413,2025M11,8,Barcelona
0801906022,2,8,4.0,0.33557048,2025M11,8,Barcelona
0801906014,0,0,0.0,0.0,2025M11,8,Barcelona
0801906015,2,8,4.0,0.2793296,2025M11,8,Barcelona
0801906012,2,15,7.5,0.33167496,2025M11,8,Barcelona
0801906011,1,4,4.0,0.14749263,2025M11,8,Barcelona
0801906010,1,4,4.0,0.20242915,2025M11,8,Barcelona
0801904031,9,33,3.6666667,1.1857708,2025M11,8,Barcelona
0801906021,2,8,4.0,0.31298906,2025M11,8,Barcelona
0801906020,4,14,3.5,0.62305295,2025M11,8,Barcelona
0801906003,3,18,6.0,0.25906736,2025M11,8,Barcelona
0801906001,5,21,4.2,0.7800312,2025M11,8,Barcelona
0801905097,5,26,5.2,0.61728394,2025M11,8,Barcelona
0801905096,1,4,4.0,0.15748031,2025M11,8,Barcelona
0801905095,1,7,7.0,0.11764706,2025M11,8,Barcelona
0801905093,2,8,4.0,0.32467532,2025M11,8,Barcelona
0801910019,1,5,5.0,0.13089006,2025M11,8,Barcelona
0801905062,3,15,5.0,0.34052214,2025M11,8,Barcelona
0801905091,1,4,4.0,0.13071896,2025M11,8,Barcelona
0801910013,8,32,4.0,1.0443864,2025M11,8,Barcelona
0801909087,0,0,0.0,0.0,2025M11,8,Barcelona
0801905090,4,16,4.0,0.3842459,2025M11,8,Barcelona
0801910073,10,49,4.9,1.4144272,2025M11,8,Barcelona
0801907044,2,8,4.0,0.31152648,2025M11,8,Barcelona
0801905087,3,13,4.3333335,0.33407572,2025M11,8,Barcelona
0801905066,10,42,4.2,1.3333334,2025M11,8,Barcelona
0801905084,6,24,4.0,0.83682007,2025M11,8,Barcelona
0801905085,5,20,4.0,0.7072136,2025M11,8,Barcelona
0801905081,2,8,4.0,0.2283105,2025M11,8,Barcelona
0801905072,3,14,4.6666665,0.32502708,2025M11,8,Barcelona
0801905080,18,72,4.0,2.241594,2025M11,8,Barcelona
0801905074,3,12,4.0,0.3257329,2025M11,8,Barcelona
0801905075,10,44,4.4,1.0,2025M11,8,Barcelona
0801907025,2,8,4.0,0.28694403,2025M11,8,Barcelona
0801905077,2,8,4.0,0.31104198,2025M11,8,Barcelona
0801910060,9,35,3.8888888,0.9771987,2025M11,8,Barcelona
0801905036,0,0,0.0,0.0,2025M11,8,Barcelona
0801905086,2,8,4.0,0.26281208,2025M11,8,Barcelona
0801905083,8,36,4.5,1.2030075,2025M11,8,Barcelona
0801905076,3,12,4.0,0.3841229,2025M11,8,Barcelona
0801905061,19,80,4.2105265,1.894317,2025M11,8,Barcelona
0801905063,3,12,4.0,0.3508772,2025M11,8,Barcelona
0801905071,10,41,4.1,1.0515248,2025M11,8,Barcelona
0801905089,14,68,4.857143,1.5555556,2025M11,8,Barcelona
0801905037,0,0,0.0,0.0,2025M11,8,Barcelona
0801905058,3,16,5.3333335,0.40431267,2025M11,8,Barcelona
0801905059,16,80,5.0,1.6080402,2025M11,8,Barcelona
0801905055,0,0,0.0,0.0,2025M11,8,Barcelona
0801905051,4,20,5.0,0.57471263,2025M11,8,Barcelona
0801905054,0,0,0.0,0.0,2025M11,8,Barcelona
0801905050,30,181,6.0333333,3.5971222,2025M11,8,Barcelona
0801905024,0,0,0.0,0.0,2025M11,8,Barcelona
0801905046,2,8,4.0,0.3960396,2025M11,8,Barcelona
0801905052,1,4,4.0,0.17123288,2025M11,8,Barcelona
0801905048,3,15,5.0,0.5300353,2025M11,8,Barcelona
0801905047,2,10,5.0,0.40733197,2025M11,8,Barcelona
0801905042,3,12,4.0,0.44843048,2025M11,8,Barcelona
0801905049,0,0,0.0,0.0,2025M11,8,Barcelona
0801905044,3,15,5.0,0.43541363,2025M11,8,Barcelona
0801905026,1,3,3.0,0.18450184,2025M11,8,Barcelona
0801905043,2,8,4.0,0.24844721,2025M11,8,Barcelona
0801905030,0,0,0.0,0.0,2025M11,8,Barcelona
0801905039,1,4,4.0,0.16260162,2025M11,8,Barcelona
0801905057,1,5,5.0,0.13140604,2025M11,8,Barcelona
0801905040,1,4,4.0,0.12376238,2025M11,8,Barcelona
0801905032,0,0,0.0,0.0,2025M11,8,Barcelona
0801905038,3,16,5.3333335,0.39577836,2025M11,8,Barcelona
0801905034,0,0,0.0,0.0,2025M11,8,Barcelona
0801905056,3,12,4.0,0.48,2025M11,8,Barcelona
0801905094,10,36,3.6,0.789266,2025M11,8,Barcelona
0801905035,0,0,0.0,0.0,2025M11,8,Barcelona
0801905065,12,49,4.0833335,1.3289037,2025M11,8,Barcelona
0801905067,13,52,4.0,1.5911872,2025M11,8,Barcelona
0801905033,0,0,0.0,0.0,2025M11,8,Barcelona
0801905073,5,21,4.2,0.5494506,2025M11,8,Barcelona
0801905069,5,20,4.0,0.5263158,2025M11,8,Barcelona
0801905078,3,12,4.0,0.3154574,2025M11,8,Barcelona
0801905031,3,16,5.3333335,0.49342105,2025M11,8,Barcelona
0801905079,7,28,4.0,1.2302284,2025M11,8,Barcelona
0801905029,0,0,0.0,0.0,2025M11,8,Barcelona
0801905060,2,8,4.0,0.38910505,2025M11,8,Barcelona
0801905028,0,0,0.0,0.0,2025M11,8,Barcelona
0801905041,4,16,4.0,0.49261084,2025M11,8,Barcelona
0801905027,0,0,0.0,0.0,2025M11,8,Barcelona
0801905025,3,13,4.3333335,0.6185567,2025M11,8,Barcelona
0801905068,8,33,4.125,0.7611798,2025M11,8,Barcelona
0801907075,0,0,0.0,0.0,2025M11,8,Barcelona
0801905070,2,8,4.0,0.24691358,2025M11,8,Barcelona
0801905088,0,0,0.0,0.0,2025M11,8,Barcelona
0801905023,2,8,4.0,0.26917902,2025M11,8,Barcelona
0801905022,4,16,4.0,0.5532504,2025M11,8,Barcelona
0801905064,29,116,4.0,3.128371,2025M11,8,Barcelona
0801905021,1,4,4.0,0.12804097,2025M11,8,Barcelona
0801905020,10,40,4.0,1.6286645,2025M11,8,Barcelona
0801905045,0,0,0.0,0.0,2025M11,8,Barcelona
0801909069,0,0,0.0,0.0,2025M11,8,Barcelona
0801905018,0,0,0.0,0.0,2025M11,8,Barcelona
0801905017,2,12,6.0,0.2994012,2025M11,8,Barcelona
0801905019,3,13,4.3333335,0.44247788,2025M11,8,Barcelona
0801905014,1,4,4.0,0.12903225,2025M11,8,Barcelona
0801904047,2,8,4.0,0.23364486,2025M11,8,Barcelona
0801905013,0,0,0.0,0.0,2025M11,8,Barcelona
0801905012,2,8,4.0,0.265252,2025M11,8,Barcelona
0801905053,0,0,0.0,0.0,2025M11,8,Barcelona
0801905082,6,26,4.3333335,0.6651885,2025M11,8,Barcelona
0801905092,12,54,4.5,1.6713092,2025M11,8,Barcelona
0801905015,1,4,4.0,0.13192612,2025M11,8,Barcelona
0801905011,3,14,4.6666665,0.3911343,2025M11,8,Barcelona
0801905010,0,0,0.0,0.0,2025M11,8,Barcelona
0801905007,2,10,5.0,0.2642008,2025M11,8,Barcelona
0801904050,1,3,3.0,0.10845987,2025M11,8,Barcelona
0801904051,1,5,5.0,0.11933174,2025M11,8,Barcelona
0801905009,1,4,4.0,0.12224939,2025M11,8,Barcelona
0801905008,4,14,3.5,0.5044136,2025M11,8,Barcelona
0801907094,1,3,3.0,0.17605634,2025M11,8,Barcelona
0801904053,3,11,3.6666667,0.4178273,2025M11,8,Barcelona
0801905005,1,4,4.0,0.23041475,2025M11,8,Barcelona
0801904054,0,0,0.0,0.0,2025M11,8,Barcelona
0801905004,1,4,4.0,0.27322406,2025M11,8,Barcelona
0801909048,0,0,0.0,0.0,2025M11,8,Barcelona
0801904056,1,4,4.0,0.13368984,2025M11,8,Barcelona
0801904055,0,0,0.0,0.0,2025M11,8,Barcelona
0801905006,1,2,2.0,0.1283697,2025M11,8,Barcelona
0801904052,2,8,4.0,0.19569471,2025M11,8,Barcelona
0801904048,0,0,0.0,0.0,2025M11,8,Barcelona
0801904049,5,35,7.0,0.8726004,2025M11,8,Barcelona
0801904037,2,16,8.0,0.1998002,2025M11,8,Barcelona
0801904046,0,0,0.0,0.0,2025M11,8,Barcelona
0801904045,2,7,3.5,0.29850745,2025M11,8,Barcelona
0801904044,7,31,4.428571,0.84951454,2025M11,8,Barcelona
0801904043,4,10,2.5,0.456621,2025M11,8,Barcelona
0801905016,1,4,4.0,0.111358576,2025M11,8,Barcelona
0801904041,6,18,3.0,0.88365245,2025M11,8,Barcelona
0801904042,6,23,3.8333333,0.66079295,2025M11,8,Barcelona
0801904040,2,7,3.5,0.23923445,2025M11,8,Barcelona
0801905001,3,12,4.0,0.3314917,2025M11,8,Barcelona
0801904038,0,0,0.0,0.0,2025M11,8,Barcelona
0801905003,0,0,0.0,0.0,2025M11,8,Barcelona
0801905002,2,14,7.0,0.29027575,2025M11,8,Barcelona
0801904039,3,17,5.6666665,0.4830918,2025M11,8,Barcelona
0801904036,3,17,5.6666665,0.34642032,2025M11,8,Barcelona
0801909027,1,7,7.0,0.17761989,2025M11,8,Barcelona
0801904035,3,15,5.0,0.31413612,2025M11,8,Barcelona
