N_EXPEDIENT,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,TIPUS_CARRER,CARRER,TIPUS_NUM,NUM1,LLETRA1,NUM2,LLETRA2,BLOC,PORTAL,ESCALA,PIS,PORTA,NUMERO_REGISTRE_GENERALITAT,NUMERO_PLACES,LONGITUD_X,LATITUD_Y
03-2013-0639,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,LEIVA,2,94,,,,,,,4,1,HUTB-007825,5,"2,1471933534052","41,374389556656"
03-2013-0641,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,2,46,,,,,,,04,3,HUTB-007804,3,"2,16245476594506","41,3727313729665"
03-2013-0644,03,SANTS-MONTJUÏC,18,Sants,Carrer,CICERO,1,5,,,,,,,02,1,HUTB-007801,4,"2,13794004106112","41,3764106662447"
03-2013-0645,03,SANTS-MONTJUÏC,18,Sants,Carrer,CICERO,1,5,,,,,,,03,1,HUTB-007797,3,"2,13794004106112","41,3764106662447"
03-2013-0655,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANTS,1,19,,,,,,,03,,HUTB-007820,4,"2,13999285067771","41,375209633517"
03-2013-0656,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANTS,1,19,,,,,,,01,,HUTB-007814,4,"2,13999285067771","41,375209633517"
03-2013-0657,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANTS,1,19,,,,,,,02,,HUTB-007877,4,"2,13999285067771","41,375209633517"
03-2013-0660,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLAI,1,31,,,,,,,03,1,HUTB-007879,5,"2,16428025593135","41,373707235041"
03-2013-0673,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,LAFONT,2,4,,,,,,,02,2,HUTB-007836,4,"2,16924126117958","41,3737859079048"
03-2013-0675,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ELKANO,1,43,B,,,,,,BJ,2,HUTB-007847,4,"2,1621490481623","41,3734640987937"
03-2013-0676,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,1,57,,,,,,,PR,2,HUTB-007844,6,"2,17016184599049","41,3736978542432"
03-2013-0677,03,SANTS-MONTJUÏC,15,Hostafrancs,Gran Via,CORTS CATALANES,1,289,,,,,,I,AT,1,HUTB-007840,4,"2,14435556179083","41,3717701886599"
03-2013-0683,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,MOIANES,1,63,,,,,,,01,1,HUTB-008080,5,"2,14243323636497","41,374014434323"
03-2013-0684,03,SANTS-MONTJUÏC,11,el Poble Sec,Passeig,MONTJUIC,2,22,,24,,,,,03,3,HUTB-036821,5,"2,17249846244824","41,3724518880243"
03-2013-0686,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,PIQUER,2,6,,,,,,,AT,3,HUTB-008117,4,"2,17146736923165","41,3726136841458"
03-2013-0687,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Carrer,AMPOSTA,1,1,,,,,,,05,6,HUTB-007940,4,"2,14759215732844","41,3717470372969"
03-2013-0688,03,SANTS-MONTJUÏC,18,Sants,Carrer,MELCIOR DE PALAU,1,35,,,,,,,EN,1,HUTB-008079,4,"2,13199922568544","41,3788091322275"
03-2013-0689,03,SANTS-MONTJUÏC,18,Sants,Riera,ESCUDER,1,33,,,,,,,02,3,HUTB-008022,6,"2,13191657037436","41,375940786341"
03-2013-0690,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,2,30,,,,,,,03,2,HUTB-008151,6,"2,16594753101785","41,3735599795876"
03-2013-0695,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,1,89,,,,,,,05,3,HUTB-008201,2,"2,16802810995023","41,3743252062961"
03-2013-0697,03,SANTS-MONTJUÏC,11,el Poble Sec,Plaça,SORTIDOR,2,4,,,,,,,2,3,HUTB-008177,4,"2,16214777729331","41,3725772171297"
03-2013-0702,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANT CRIST,1,43,,,,,,,BJ,,HUTB-008160,7,"2,1385438334359","41,3745612874818"
03-2013-0712,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,PAVIA,2,34,,,,,,,PR,2,HUTB-008115,4,"2,13093600768042","41,3725662030756"
03-2013-0714,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,TAPIOLES,2,36,,,,,,,4,1,HUTB-008179,3,"2,16399718623497","41,3729908636961"
03-2013-0715,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,POETA CABANYES,1,27,,,,,,,02,,HUTB-008118,4,"2,16552127302505","41,3739026702753"
03-2013-0719,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Carrer,GIMBERNAT,2,8,,,,,,,05,1,HUTB-008036,7,"2,14876920158828","41,3717879973459"
03-2013-0720,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MARGARIT,2,38,,,,,,,04,2,HUTB-008070,5,"2,16327308831904","41,3730132358819"
03-2013-0721,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,NOU DE LA RAMBLA,2,152,,,,,,,02,4,HUTB-008093,2,"2,16717782735486","41,3723442173742"
03-2013-0723,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,1,1,,,,,,,01,1,HUTB-008153,4,"2,16680165534823","41,3746019521157"
03-2013-0725,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,VILARDELL,1,9,,,,,,,BJ,2,HUTB-008202,9,"2,14223637490814","41,3746166691884"
03-2013-0726,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Gran Via,CORTS CATALANES,2,276,,,,,,,09,4,HUTB-008004,2,"2,14469425425397","41,3713627650317"
03-2013-0734,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,PRINCEP JORDI,1,7,,,,,,,EN,3,HUTB-008120,6,"2,14668255291401","41,3760288590267"
03-2013-0741,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CONCORDIA,2,26,,,,,,,EN,3,HUTB-007989,2,"2,16033223882086","41,3736954643996"
03-2013-0742,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,2,2,HUTB-008058,5,"2,16289582035323","41,3721772413368"
03-2013-0743,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,BJ,2,HUTB-008059,3,"2,16289582035323","41,3721772413368"
03-2013-0744,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,04,1,HUTB-008060,5,"2,16289582035323","41,3721772413368"
03-2013-0745,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,03,1,HUTB-008061,5,"2,16289582035323","41,3721772413368"
03-2013-0746,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,01,1,HUTB-008062,5,"2,16289582035323","41,3721772413368"
03-2013-0747,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,39,,,,,,,02,1,HUTB-008063,5,"2,16289582035323","41,3721772413368"
03-2013-0748,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,TAPIOLES,1,51,,,,,,,02,1,HUTB-008180,5,"2,163893877658","41,3723944901049"
03-2013-0749,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,ROGER,2,16,,,,,,,AT,,HUTB-008127,3,"2,12626813479127","41,3765007375702"
03-2013-0751,03,SANTS-MONTJUÏC,18,Sants,Carrer,CROS,2,18,,,,,,,BJ,1,HUTB-008010,4,"2,13817115537507","41,3741283877458"
03-2013-0755,03,SANTS-MONTJUÏC,18,Sants,Passeig,SANT ANTONI,1,35,,,,,,,AT,,HUTB-008155,5,"2,13738434264835","41,377471262323"
03-2013-0756,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ROSER,2,30,,,,,,,01,3,HUTB-008131,6,"2,16657638329404","41,3733478597383"
03-2013-0758,03,SANTS-MONTJUÏC,18,Sants,Carrer,GUADIANA,2,14,,,,,,,AT,,HUTB-008046,2,"2,13910472695893","41,3745770418228"
03-2013-0759,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,2,32,,,,,,,03,3,HUTB-008154,6,"2,16586617403401","41,3734388240746"
03-2013-0760,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,TAPIOLES,1,69,,,,,,,05,2,HUTB-008181,2,"2,16365091685299","41,3717085213725"
03-2013-0761,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,TAPIOLES,2,20,,,,,,,02,3,HUTB-008182,7,"2,16434295059443","41,3735793330536"
03-2013-0762,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,CALLAO,2,8,,,,,,,03,1,HUTB-007971,5,"2,14350624816819","41,3758063836784"
03-2013-0763,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,01,2,HUTB-007934,5,"2,14343744481165","41,3744205417736"
03-2013-0764,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,PR,2,HUTB-007935,6,"2,14343744481165","41,3744205417736"
03-2013-0765,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,02,1,HUTB-007936,5,"2,14343744481165","41,3744205417736"
03-2013-0766,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,02,2,HUTB-007937,5,"2,14343744481165","41,3744205417736"
03-2013-0767,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,AT,,HUTB-007938,5,"2,14343744481165","41,3744205417736"
03-2013-0768,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,ALIGA,2,28,,,,,,,PR,1,HUTB-007939,5,"2,14343744481165","41,3744205417736"
03-2013-0769,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MARE DE DEU DEL REMEI,1,47,,,,,,,01,1,HUTB-008069,4,"2,15620670966661","41,3729071499663"
03-2013-0770,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CREU DELS MOLERS,2,20,,,,,,,04,3,HUTB-008009,4,"2,1615401168746","41,3735410104455"
03-2013-0771,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,NOU DE LA RAMBLA,2,138,,140,,,,,02,1,HUTB-008097,6,"2,16798879734269","41,3731254792567"
03-2013-0772,03,SANTS-MONTJUÏC,18,Sants,Avinguda,JOSEP TARRADELLAS,1,1,,,,,,,08,3,HUTB-011720,8,"2,14204244138762","41,3815464261722"
03-2013-0773,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SANTS,2,264,,,,,,,05,3,HUTB-008163,8,"2,12771012911334","41,3756683672079"
03-2014-0006,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,VENTURA PLAJA,1,17,,,,,,,PR,2,HUTB-008451,6,"2,12661467431057","41,3747741956333"
03-2014-0007,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Gran Via,CORTS CATALANES,2,192,,,,,,B,4,3,HUTB-008322,3,"2,14091296210626","41,3685155650886"
03-2014-0011,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CONCORDIA,1,59,,,,,,,02,1,HUTB-008279,5,"2,1584108707857","41,3717779300378"
03-2014-0013,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MURILLO,2,18,,,,,,,02,,HUTB-008489,5,"2,16184422049446","41,3731255557457"
03-2014-0014,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,RICART,2,32,,,,,,,EN,1,HUTB-008526,2,"2,15770669740833","41,3731617569264"
03-2014-0017,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,NOU DE LA RAMBLA,1,121,,,,,,,05,1,HUTB-008491,3,"2,16894474388405","41,3738154823208"
03-2014-0022,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CONCORDIA,1,59,,,,,,,SA,2,HUTB-008280,2,"2,1584108707857","41,3717779300378"
03-2014-0023,03,SANTS-MONTJUÏC,16,la Bordeta,Carrer,JOCS FLORALS,2,150,,,,,,,BJ,,HUTB-008428,6,"2,1361799002727","41,3711307326745"
03-2014-0026,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,PIQUER,1,31,,,,,,,04,3,HUTB-008506,4,"2,16940943938673","41,3730846335661"
03-2014-0031,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MAGALHAES,1,5,,,,,,,04,2,HUTB-008468,4,"2,16588965954812","41,3715545285348"
03-2014-0032,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,PR,1,HUTB-008454,5,"2,16829090003704","41,3744417628423"
03-2014-0033,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,PR,2,HUTB-008455,2,"2,16829090003704","41,3744417628423"
03-2014-0034,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,1,1,HUTB-008456,4,"2,16829090003704","41,3744417628423"
03-2014-0035,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,1,2,HUTB-008457,5,"2,16829090003704","41,3744417628423"
03-2014-0036,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,02,1,HUTB-008458,3,"2,16829090003704","41,3744417628423"
03-2014-0037,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,02,2,HUTB-008459,2,"2,16829090003704","41,3744417628423"
03-2014-0038,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,03,1,HUTB-008460,4,"2,16829090003704","41,3744417628423"
03-2014-0039,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,3,2,HUTB-008461,5,"2,16829090003704","41,3744417628423"
03-2014-0040,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,4,1,HUTB-008462,4,"2,16829090003704","41,3744417628423"
03-2014-0041,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VILA I VILA,2,80,,,,,,,04,2,HUTB-008463,2,"2,16829090003704","41,3744417628423"
03-2014-0043,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,CREU COBERTA,1,67,,,,,,,03,1,HUTB-008378,6,"2,14578283898123","41,3750963544394"
03-2014-0044,03,SANTS-MONTJUÏC,18,Sants,Carrer,ALCOLEA,1,19,,,,,,,02,2,HUTB-008543,4,"2,13675043112304","41,3759224038521"
03-2014-0045,03,SANTS-MONTJUÏC,18,Sants,Carrer,ALCOLEA,1,19,,,,,,,01,2,HUTB-008239,5,"2,13675043112304","41,3759224038521"
03-2014-0046,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,PALMA,2,10,,,,,,,03,2,HUTB-008495,4,"2,15965736673269","41,3717515499964"
03-2014-0049,03,SANTS-MONTJUÏC,11,el Poble Sec,Passeig,EXPOSICIO,2,46,,,,,,,AT,1,HUTB-008397,4,"2,16133196911182","41,3715911647256"
03-2014-0051,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,1,47,,,,,,,BJ,,HUTB-008403,6,"2,16554504500757","41,3727284678353"
03-2014-0052,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,113,,,,,,,02,3,HUTB-008497,8,"2,16224979601816","41,3747985230071"
03-2014-0053,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,TAPIOLES,1,69,,,,,,,05,1,HUTB-008435,2,"2,16365091685299","41,3717085213725"
03-2014-0054,03,SANTS-MONTJUÏC,18,Sants,Carrer,REI MARTI,2,22,,,,,,B,04,D,HUTB-008522,4,"2,13910097314523","41,3739013235295"
03-2014-0056,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,FONTRODONA,1,13,B,,,,,,01,1,HUTB-008401,4,"2,1672810522224","41,3735542615801"
03-2014-0061,03,SANTS-MONTJUÏC,11,el Poble Sec,Plaça,SORTIDOR,1,3,,,,,,,1,1,HUTB-008434,5,"2,16222371070453","41,3726181237256"
03-2014-0063,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,PR,2,HUTB-008252,4,"2,16328151931844","41,3745211035517"
03-2014-0064,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,01,1,HUTB-008253,4,"2,16328151931844","41,3745211035517"
03-2014-0065,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,04,1,HUTB-008254,4,"2,16328151931844","41,3745211035517"
03-2014-0066,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,03,1,HUTB-008255,4,"2,16328151931844","41,3745211035517"
03-2014-0069,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,2,14,,,,,,,01,2,HUTB-008407,3,"2,16641184514016","41,374251438301"
03-2014-0070,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,1,17,,,,,,,1,2,HUTB-008408,4,"2,16637194677936","41,373961575199"
03-2014-0071,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,15,,,,,,,03,2,HUTB-008498,8,"2,17474015318745","41,3744785310556"
03-2014-0075,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,HORTES,1,3,,,,,,,BJ,2,HUTB-069986,3,"2,16744202077943","41,3730214418577"
03-2014-0076,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,HORTES,1,3,,,,,,,BJ,1,HUTB-008418,3,"2,16744202077943","41,3730214418577"
03-2014-0077,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANTS,2,60,,,,,,,EN,,HUTB-008424,3,"2,13782594927753","41,3754613467845"
03-2014-0080,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ROSER,2,28,,,,,,,02,1B,HUTB-008736,4,"2,16663963909829","41,3734473106274"
03-2014-0086,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,04,2,HUTB-008600,4,"2,16328151931844","41,3745211035517"
03-2014-0087,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,03,2,HUTB-008597,4,"2,16328151931844","41,3745211035517"
03-2014-0088,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,02,2,HUTB-008599,4,"2,16328151931844","41,3745211035517"
03-2014-0089,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,02,1,HUTB-008594,4,"2,16328151931844","41,3745211035517"
03-2014-0090,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,01,2,HUTB-008592,4,"2,16328151931844","41,3745211035517"
03-2014-0091,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,PR,1,HUTB-008593,4,"2,16328151931844","41,3745211035517"
03-2014-0092,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,BLASCO DE GARAY,1,7,,,,,,,EN,,HUTB-008596,4,"2,16328151931844","41,3745211035517"
03-2014-0094,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CREU DELS MOLERS,2,60,,,,,,,BJ,1,HUTB-008778,6,"2,16105763067091","41,3722291770991"
03-2014-0097,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,RIUS I TAULET,1,1,B,,,,,,04,2,HUTB-008732,6,"2,15430022298758","41,3726076426587"
03-2014-0098,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,NOU DE LA RAMBLA,1,131,,,,,,,PR,1,HUTB-008674,6,"2,16837031628613","41,3732596120106"
03-2014-0101,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CONCORDIA,2,20,,,,,,,BJ,2,HUTB-008703,4,"2,16046827130911","41,3738444146072"
03-2014-0102,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ANNIBAL,1,5,,7,,,,,04,2,HUTB-008558,2,"2,16196233019347","41,3717400488634"
03-2014-0105,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Carrer,SANT FRUCTUOS,2,10,,,,,,2,01,A,HUTB-008744,6,"2,14804706834132","41,3724889243729"
03-2014-0106,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,21,,,,,,,EN,4,HUTB-008679,5,"2,17420341170281","41,3745115482446"
03-2014-0107,03,SANTS-MONTJUÏC,15,Hostafrancs,Gran Via,CORTS CATALANES,1,335,,,,,,,05,3,HUTB-008720,5,"2,14637519166183","41,373289985765"
03-2014-0113,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,POETA CABANYES,2,22,B,,,,,,PR,1,HUTB-008726,4,"2,16536441759114","41,3739018569433"
03-2014-0116,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ELKANO,1,17,,,,,,,03,1,HUTB-008820,7,"2,16437523224786","41,3727032968884"
03-2014-0118,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,CALLAO,2,8,,,,,,,EN,,HUTB-008660,2,"2,14350624816819","41,3758063836784"
03-2014-0119,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Carrer,SANT FRUCTUOS,2,90,,,,,,,02,3,HUTB-008746,5,"2,1425463742848","41,3689249349502"
03-2014-0120,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANT MEDIR,1,9,,,,,,,PR,4,HUTB-008748,4,"2,13322265402617","41,3741954000093"
03-2014-0127,03,SANTS-MONTJUÏC,18,Sants,Carrer,BERLIN,2,22,,,,,,B,03,2,HUTB-008583,8,"2,13812711617415","41,3826562827561"
03-2014-0130,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,CABANES,2,46,,,,,,,BJ,1,HUTB-008652,4,"2,16953632960811","41,3723405813976"
03-2014-0131,03,SANTS-MONTJUÏC,18,Sants,Carrer,FERRERIA,2,28,,,,,,,04,2,HUTB-008591,2,"2,13901003160713","41,3727723788299"
03-2014-0132,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,VALLHONRAT,2,18,,,,,,,02,1,HUTB-008779,6,"2,15699337005779","41,3741824997246"
03-2014-0137,03,SANTS-MONTJUÏC,18,Sants,Carrer,VALLADOLID,1,21,,,,,,,BJ,2,HUTB-008774,6,"2,13627888395977","41,3778126416341"
03-2014-0138,03,SANTS-MONTJUÏC,18,Sants,Carrer,VALLADOLID,1,21,,,,,,,1,2,HUTB-008776,6,"2,13627888395977","41,3778126416341"
03-2014-0139,03,SANTS-MONTJUÏC,18,Sants,Carrer,VALLADOLID,1,21,,,,,,,02,2,HUTB-008777,4,"2,13627888395977","41,3778126416341"
03-2014-0140,03,SANTS-MONTJUÏC,18,Sants,Carrer,GUADIANA,2,32,,38,,,,D,03,1,HUTB-008617,6,"2,13961921218271","41,3732324457275"
03-2014-0141,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Gran Via,CORTS CATALANES,2,290,,,,,,,01,2,HUTB-008718,8,"2,14551219081568","41,3719784981622"
03-2014-0153,03,SANTS-MONTJUÏC,18,Sants,Carrer,VALLADOLID,1,19,,,,,,,03,1,HUTB-008772,3,"2,13621367092946","41,3777829587595"
03-2014-0155,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,131,,,,,,B,01,1,HUTB-008683,7,"2,15948972584358","41,374804472447"
03-2014-0156,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MARGARIT,2,52,,,,,,,PR,2,HUTB-008632,2,"2,16310336122047","41,3725465104285"
03-2014-0162,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,17,,,,,,,06,4,HUTB-009301,7,"2,17447759872005","41,3744946808545"
03-2014-0163,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,17,,,,,,,01,5,HUTB-009302,5,"2,17447759872005","41,3744946808545"
03-2014-0165,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,CREU COBERTA,2,72,,,,,,,03,1,HUTB-009114,7,"2,14460335411693","41,3753276339623"
03-2014-0167,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SUGRANYES,2,28,,,,,,,4,3,HUTB-009411,4,"2,12801683061521","41,3744109004766"
03-2014-0168,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SUGRANYES,2,28,,,,,,,2,3,HUTB-009412,4,"2,12801683061521","41,3744109004766"
03-2014-0169,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SUGRANYES,2,28,,,,,,,BJ,1,HUTB-009407,6,"2,12801683061521","41,3744109004766"
03-2014-0170,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SUGRANYES,2,28,,,,,,,05,2,HUTB-009409,4,"2,12801683061521","41,3744109004766"
03-2014-0171,03,SANTS-MONTJUÏC,17,Sants - Badal,Carrer,SUGRANYES,2,28,,,,,,,01,2,HUTB-009410,4,"2,12801683061521","41,3744109004766"
03-2014-0184,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,SALVA,1,1,,,,,,,07,28,HUTB-009383,6,"2,16680165534823","41,3746019521157"
03-2014-0186,03,SANTS-MONTJUÏC,18,Sants,Carrer,RIERA DE TENA,2,38,,40,,,,,EN,3,HUTB-009364,6,"2,13360157752554","41,3717743386047"
03-2014-0191,03,SANTS-MONTJUÏC,14,la Font de la Guatlla,Gran Via,CORTS CATALANES,2,270,,,,,,,EN,2,HUTB-009104,6,"2,14431129144448","41,3710742081351"
03-2014-0193,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,MARE DE DEU DEL REMEI,1,31,,37,,,,,EN,9,HUTB-009251,5,"2,15722645924193","41,3729372589894"
03-2014-0197,03,SANTS-MONTJUÏC,18,Sants,Carrer,SANT BALTASAR,1,17,,,,,,,05,3,HUTB-009384,2,"2,13430318051314","41,3717888156847"
03-2014-0198,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,17,,19,,,,,2,6,HUTB-009304,4,"2,17447759872005","41,3744946808545"
03-2014-0199,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,BEJAR,1,15,,,,,,,01,3,HUTB-009029,3,"2,14616448463461","41,375900288889"
03-2014-0200,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,21,,,,,,,01,2,HUTB-009305,4,"2,17420341170281","41,3745115482446"
03-2014-0201,03,SANTS-MONTJUÏC,11,el Poble Sec,Avinguda,PARAL.LEL,1,15,,,,,,,01,4,HUTB-009306,5,"2,17474015318745","41,3744785310556"
03-2014-0202,03,SANTS-MONTJUÏC,15,Hostafrancs,Carrer,MIQUEL BLEACH,2,16,,,,,,,01,2,HUTB-009267,2,"2,14160186725138","41,3758104603223"
03-2014-0206,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,ROSER,2,18,,,,,,,01,2,HUTB-009374,5,"2,16684289010395","41,3737667662664"
03-2014-0208,03,SANTS-MONTJUÏC,11,el Poble Sec,Carrer,NOU DE LA RAMBLA,2,156,,,,,,,01,4,HUTB-009277,3,"2,16703698154439","41,3722079227999"
